replicate,sampled_cases,delta_answer,delta_decision,delta_evidence_f1,delta_format_success,delta_ab_flip,delta_ab_invariant,delta_ac_nuisance_flip,delta_ac_causal_invariant
5466,reconciliation_006|it_023|asset_scope_010|finset_012|it_023|procurement_002|privacy_018|finset_011|logistics_014|logistics_014|hr_019|privacy_017|hr_030|trip_001|logistics_013|finset_011|procure_021|property_026|property_026|hr_019|finset_012|hr_030|trip_001|logistics_014|hr_020|privacy_017|it_024|procure_021|procure_022|finance_028,0.5165016501650165,0.30601792573623554,0.23067407931269318,0.20462046204620465,0.6640625,0.5675675675675675,0.11940298507462688,0.6494464944649447
5467,procurement_002|procurement_002|trip_001|it_024|it_023|notice_005|approval_chain_009|finset_011|hr_020|infosec_029|shipping_027|amendment_007|notice_005|hr_020|reconciliation_006|logistics_014|finset_012|authority_003|iplic_015|approval_chain_009|iplic_015|it_024|iplic_015|hr_019|hr_030|iplic_016|logistics_014|shipping_027|it_024|property_025,0.4766839378238342,0.27662721893491127,0.2671325268475527,0.2132987910189983,0.7378640776699029,0.5254237288135593,0.0535714285714286,0.6481481481481481
5468,property_025|privacy_017|shipping_027|hr_020|iplic_015|logistics_014|infosec_029|it_023|iplic_015|it_023|reconciliation_006|procure_022|logistics_013|procure_022|iplic_015|procurement_002|procurement_002|finset_012|hr_019|amendment_007|infosec_029|logistics_014|authority_003|property_025|procure_022|privacy_017|trip_001|amendment_007|privacy_017|privacy_018,0.5202020202020202,0.28874999999999995,0.2010334829779274,0.1835016835016835,0.6194690265486726,0.598086124401914,0.15000000000000002,0.6456692913385826
5469,property_026|trip_001|shipping_027|it_023|amendment_007|procurement_002|shipping_027|hr_020|privacy_018|iplic_016|property_026|logistics_013|finset_011|finance_028|authority_003|it_023|finset_011|procure_021|property_025|infosec_029|notice_005|property_025|hr_020|it_024|approval_chain_009|hr_020|procure_021|infosec_029|procurement_002|hr_030,0.44781144781144777,0.393312101910828,0.331730241326201,0.24747474747474751,0.7456140350877193,0.4567307692307693,0.0,0.6377952755905512
5470,sla_008|finset_012|privacy_018|hr_020|procure_021|amendment_007|asset_scope_010|amendment_007|notice_005|notice_005|logistics_014|procure_021|iplic_015|procure_022|iplic_016|privacy_018|procurement_002|procurement_002|hr_019|it_023|notice_005|privacy_017|procure_021|procure_021|acceptance_004|reconciliation_006|it_023|procure_022|finset_011|it_024,0.4528795811518325,0.28349788434414674,0.22049364248317121,0.17452006980802792,0.6129032258064515,0.5606936416184971,0.0980392156862745,0.6255924170616114
5471,acceptance_004|procure_022|property_025|it_023|procurement_002|procure_021|hr_019|reconciliation_006|finset_011|hr_019|logistics_013|it_023|infosec_029|procure_021|sla_008|amendment_007|acceptance_004|procurement_002|finance_028|sla_008|notice_005|sla_008|logistics_013|amendment_007|shipping_027|privacy_017|iplic_016|hr_030|sla_008|hr_030,0.46830985915492956,0.3028064992614476,0.24151366532528507,0.19454225352112675,0.6206896551724138,0.5575757575757576,0.08163265306122447,0.6502463054187192
5472,notice_005|amendment_007|hr_020|finance_028|procurement_002|approval_chain_009|procure_021|iplic_015|reconciliation_006|logistics_013|hr_030|approval_chain_009|sla_008|property_026|iplic_016|finset_011|infosec_029|it_024|it_024|authority_003|acceptance_004|logistics_013|notice_005|it_023|shipping_027|privacy_017|asset_scope_010|privacy_018|sla_008|logistics_013,0.4393673110720562,0.3114754098360656,0.2918568689658321,0.21880492091388404,0.7272727272727273,0.4878048780487805,0.019230769230769162,0.645
5473,logistics_014|finset_012|iplic_016|approval_chain_009|iplic_016|hr_020|infosec_029|procure_021|iplic_015|privacy_017|procure_021|finset_012|sla_008|privacy_017|logistics_014|property_026|procurement_002|authority_003|approval_chain_009|iplic_015|approval_chain_009|asset_scope_010|trip_001|shipping_027|trip_001|trip_001|sla_008|privacy_017|notice_005|hr_030,0.48951048951048953,0.2920723226703755,0.23200625132443298,0.2001748251748252,0.6292134831460674,0.5705521472392638,0.1063829787234043,0.6446700507614214
5474,logistics_013|procure_022|logistics_013|property_025|finance_028|hr_019|authority_003|procure_022|procure_021|it_023|privacy_018|property_026|shipping_027|property_026|logistics_014|procurement_002|approval_chain_009|shipping_027|shipping_027|procurement_002|amendment_007|logistics_014|finset_012|amendment_007|amendment_007|property_025|acceptance_004|it_024|reconciliation_006|infosec_029,0.4777015437392796,0.2686781609195402,0.2322656236464125,0.19554030874785588,0.6915887850467289,0.5508021390374331,0.0862068965517242,0.6491228070175439
5475,finset_012|sla_008|it_024|shipping_027|approval_chain_009|trip_001|reconciliation_006|hr_020|finance_028|finance_028|it_024|iplic_015|privacy_017|reconciliation_006|amendment_007|procurement_002|finset_012|iplic_016|finance_028|iplic_015|sla_008|property_026|hr_019|hr_019|finset_012|finset_012|reconciliation_006|trip_001|authority_003|reconciliation_006,0.48949211908931706,0.25595238095238093,0.2304800570124561,0.20753064798598952,0.7272727272727273,0.5365853658536586,0.05999999999999994,0.6485148514851486
5476,it_023|logistics_014|property_026|logistics_013|hr_030|infosec_029|it_024|hr_019|procure_021|property_025|notice_005|authority_003|reconciliation_006|iplic_015|property_025|authority_003|it_024|it_023|procurement_002|it_023|finset_011|acceptance_004|procure_021|authority_003|finset_011|trip_001|iplic_016|amendment_007|finset_012|asset_scope_010,0.471551724137931,0.29481481481481486,0.23868295019157076,0.20948275862068966,0.7029702970297029,0.5195530726256983,0.03508771929824561,0.6438356164383561
5477,iplic_016|infosec_029|amendment_007|logistics_013|property_025|it_023|sla_008|infosec_029|infosec_029|approval_chain_009|it_024|finset_012|reconciliation_006|notice_005|privacy_017|procure_022|authority_003|privacy_018|amendment_007|property_025|trip_001|hr_030|reconciliation_006|shipping_027|approval_chain_009|procure_021|it_024|privacy_018|it_023|approval_chain_009,0.4609375,0.29062499999999997,0.2653122870570788,0.23177083333333337,0.6956521739130435,0.5229885057471264,0.03703703703703709,0.6367924528301887
5478,logistics_013|logistics_014|logistics_014|trip_001|sla_008|it_023|hr_019|privacy_017|hr_019|hr_019|sla_008|procure_022|finance_028|finset_011|asset_scope_010|trip_001|logistics_013|asset_scope_010|approval_chain_009|hr_019|amendment_007|privacy_018|trip_001|procure_021|it_024|finset_012|asset_scope_010|reconciliation_006|privacy_017|asset_scope_010,0.49389179755671897,0.2053691275167785,0.19306723429760086,0.17452006980802792,0.6153846153846154,0.6521739130434783,0.19999999999999996,0.6633165829145728
5479,procure_022|procure_022|procure_021|notice_005|procurement_002|trip_001|it_023|infosec_029|property_025|iplic_016|procurement_002|logistics_013|finset_012|finance_028|iplic_015|reconciliation_006|property_026|it_024|acceptance_004|hr_019|infosec_029|procurement_002|trip_001|iplic_016|notice_005|trip_001|logistics_014|it_023|shipping_027|iplic_016,0.4870689655172413,0.3157199471598415,0.2225307881773398,0.2025862068965517,0.6701030927835052,0.5737704918032787,0.07547169811320753,0.6547085201793722
5480,finset_011|shipping_027|hr_020|logistics_013|sla_008|reconciliation_006|iplic_015|hr_030|hr_019|it_023|property_026|procure_022|shipping_027|property_026|shipping_027|authority_003|authority_003|finset_011|sla_008|amendment_007|finset_011|acceptance_004|property_025|logistics_013|hr_030|privacy_017|finset_012|logistics_014|sla_008|logistics_014,0.48305084745762716,0.307475317348378,0.25725988700564956,0.20593220338983054,0.6875,0.5306122448979591,0.08196721311475419,0.6485355648535565
5481,it_024|amendment_007|infosec_029|iplic_016|it_024|iplic_016|logistics_013|amendment_007|finance_028|property_026|acceptance_004|finset_011|hr_019|it_023|trip_001|procure_021|finance_028|property_026|sla_008|finset_012|finset_012|approval_chain_009|authority_003|finance_028|it_023|sla_008|logistics_014|amendment_007|logistics_013|sla_008,0.4664371772805508,0.3323353293413173,0.2820228967819329,0.2246127366609294,0.75,0.5222222222222223,0.0357142857142857,0.6590909090909091
5482,approval_chain_009|acceptance_004|logistics_014|logistics_014|logistics_013|property_026|it_023|trip_001|procure_022|amendment_007|finset_011|hr_020|hr_019|hr_020|logistics_013|privacy_018|trip_001|amendment_007|sla_008|procurement_002|it_023|sla_008|it_024|finset_011|property_025|logistics_013|procure_022|finset_012|reconciliation_006|hr_020,0.4845094664371773,0.2894356005788712,0.2709459358770891,0.22375215146299487,0.696078431372549,0.5337078651685393,0.09090909090909094,0.6497695852534562
5483,infosec_029|finset_011|iplic_015|hr_030|finset_012|hr_030|notice_005|iplic_015|logistics_014|procurement_002|hr_030|procure_022|iplic_015|procure_021|logistics_013|procure_021|finset_011|logistics_014|reconciliation_006|notice_005|acceptance_004|infosec_029|amendment_007|hr_030|finance_028|sla_008|iplic_015|property_025|logistics_013|iplic_016,0.47138047138047134,0.3512336719883889,0.2833667361445138,0.21885521885521886,0.6324786324786325,0.5073170731707317,0.0461538461538461,0.6224899598393574
5484,iplic_016|property_026|it_024|iplic_015|infosec_029|iplic_016|hr_019|acceptance_004|iplic_015|acceptance_004|acceptance_004|sla_008|notice_005|finset_011|acceptance_004|finset_012|it_023|hr_020|sla_008|property_025|property_025|amendment_007|procurement_002|acceptance_004|privacy_018|procurement_002|property_025|sla_008|iplic_016|privacy_018,0.46038732394366194,0.37613293051359514,0.2747352168566956,0.22887323943661975,0.735632183908046,0.5333333333333333,0.019999999999999907,0.6485148514851485
5485,finset_012|privacy_017|authority_003|hr_019|privacy_017|hr_019|sla_008|reconciliation_006|logistics_014|procure_022|hr_019|amendment_007|finset_012|asset_scope_010|finset_012|privacy_018|finset_012|logistics_013|finset_011|it_024|procure_021|property_026|shipping_027|it_023|hr_019|finance_028|logistics_014|sla_008|hr_019|finance_028,0.5075,0.2518518518518519,0.2046898148148148,0.1725,0.6363636363636364,0.6186046511627907,0.16129032258064518,0.650375939849624
5486,property_026|logistics_013|reconciliation_006|hr_030|approval_chain_009|it_023|privacy_018|it_024|sla_008|infosec_029|iplic_016|hr_030|iplic_015|reconciliation_006|hr_030|logistics_014|logistics_013|procure_022|hr_019|iplic_016|notice_005|procure_022|asset_scope_010|logistics_014|approval_chain_009|iplic_015|hr_030|trip_001|hr_019|reconciliation_006,0.49402730375426623,0.2550066755674233,0.1988384577121779,0.1945392491467577,0.6285714285714286,0.5873015873015873,0.10909090909090907,0.6493506493506493
5487,property_026|reconciliation_006|shipping_027|iplic_016|finset_012|iplic_015|logistics_013|procurement_002|amendment_007|infosec_029|finance_028|hr_019|hr_030|it_023|property_025|privacy_017|sla_008|hr_030|approval_chain_009|it_023|amendment_007|iplic_015|privacy_018|hr_020|notice_005|infosec_029|authority_003|property_025|privacy_018|it_024,0.4609507640067912,0.33839150227617604,0.2855407090551403,0.22920203735144318,0.7129629629629629,0.5049999999999999,0.031746031746031744,0.636734693877551
5488,iplic_015|approval_chain_009|iplic_015|infosec_029|infosec_029|finset_012|authority_003|procurement_002|finance_028|privacy_018|procure_021|iplic_015|iplic_016|hr_019|finance_028|iplic_016|procure_022|property_026|sla_008|hr_030|approval_chain_009|trip_001|notice_005|procure_021|trip_001|it_023|iplic_016|authority_003|asset_scope_010|shipping_027,0.4543889845094664,0.32711621233859395,0.2587791487533313,0.21084337349397586,0.65625,0.5271739130434783,0.036363636363636376,0.6266666666666667
5489,trip_001|procure_022|procurement_002|authority_003|iplic_015|iplic_016|sla_008|finset_012|trip_001|hr_030|acceptance_004|hr_030|property_026|shipping_027|reconciliation_006|it_024|acceptance_004|hr_030|notice_005|property_025|asset_scope_010|procurement_002|procurement_002|property_025|it_024|logistics_013|privacy_018|it_024|iplic_016|iplic_016,0.46748681898066785,0.3461538461538462,0.23055764778084653,0.22319859402460462,0.7325581395348837,0.5421686746987951,0.019999999999999907,0.6683168316831684
5490,privacy_018|finset_011|hr_020|finance_028|logistics_014|property_026|finset_012|finset_011|authority_003|finset_011|procurement_002|procurement_002|procure_021|procure_021|logistics_013|finset_012|infosec_029|iplic_016|finance_028|it_024|procurement_002|procure_022|finset_011|it_024|asset_scope_010|approval_chain_009|notice_005|approval_chain_009|reconciliation_006|logistics_013,0.44673539518900346,0.34161490683229817,0.2719683952931377,0.218213058419244,0.7238095238095238,0.4973544973544973,0.033333333333333326,0.6391304347826088
5491,procure_021|authority_003|shipping_027|shipping_027|shipping_027|acceptance_004|procurement_002|iplic_015|acceptance_004|hr_020|infosec_029|hr_020|reconciliation_006|acceptance_004|privacy_017|iplic_016|property_025|privacy_018|shipping_027|logistics_013|finance_028|finset_011|privacy_018|procure_022|reconciliation_006|amendment_007|approval_chain_009|property_025|approval_chain_009|finset_011,0.4697754749568221,0.32049306625577806,0.27666798754881655,0.22107081174438692,0.7216494845360825,0.49726775956284147,0.03508771929824561,0.6412556053811659
5492,hr_020|logistics_014|trip_001|finance_028|iplic_016|infosec_029|procurement_002|hr_030|approval_chain_009|authority_003|logistics_014|trip_001|trip_001|privacy_018|it_023|logistics_014|property_025|trip_001|finset_011|shipping_027|hr_019|logistics_013|procurement_002|approval_chain_009|privacy_018|notice_005|trip_001|hr_030|it_024|asset_scope_010,0.4886561954624782,0.2618025751072962,0.2533482418299173,0.22949389179755675,0.736842105263158,0.5477707006369427,0.08163265306122447,0.6596858638743455
5493,hr_020|property_026|procure_022|iplic_015|finset_012|privacy_017|it_024|acceptance_004|privacy_017|acceptance_004|finset_011|hr_030|reconciliation_006|property_025|procure_021|infosec_029|property_026|procurement_002|finance_028|privacy_018|notice_005|it_023|trip_001|amendment_007|privacy_017|iplic_015|hr_030|acceptance_004|approval_chain_009|it_023,0.5034188034188034,0.33333333333333337,0.26545744379077707,0.2222222222222222,0.6831683168316831,0.5233160621761658,0.06779661016949146,0.6425531914893617
5494,it_024|authority_003|it_024|finset_012|finset_011|logistics_013|procure_022|finset_011|finance_028|notice_005|procure_022|it_024|privacy_018|iplic_016|shipping_027|privacy_017|property_025|asset_scope_010|asset_scope_010|sla_008|finset_012|asset_scope_010|logistics_013|property_025|logistics_014|finset_012|finset_012|iplic_015|infosec_029|procure_022,0.45749999999999996,0.36768802228412256,0.27518320105820104,0.21999999999999997,0.6923076923076923,0.5570776255707763,0.0757575757575758,0.650375939849624
5495,logistics_014|privacy_017|trip_001|hr_019|trip_001|property_025|property_025|authority_003|shipping_027|it_023|logistics_013|finset_012|logistics_014|approval_chain_009|iplic_016|shipping_027|sla_008|hr_020|infosec_029|finset_012|it_024|iplic_015|iplic_016|asset_scope_010|hr_019|asset_scope_010|logistics_014|shipping_027|procure_022|amendment_007,0.49577702702702703,0.2849807445442876,0.2268295283920283,0.19594594594594594,0.6785714285714286,0.6020408163265306,0.1228070175438597,0.6652719665271967
5496,approval_chain_009|finset_012|it_024|hr_020|finance_028|infosec_029|trip_001|logistics_014|it_024|approval_chain_009|asset_scope_010|iplic_016|sla_008|it_024|asset_scope_010|hr_020|procure_022|authority_003|finance_028|procurement_002|it_023|infosec_029|hr_020|asset_scope_010|amendment_007|notice_005|hr_030|reconciliation_006|privacy_017|it_023,0.4578947368421053,0.2990654205607477,0.25583035872509546,0.20964912280701753,0.7640449438202247,0.5214723926380367,0.05999999999999994,0.6666666666666667
5497,hr_030|iplic_016|logistics_013|hr_030|procure_022|hr_020|authority_003|acceptance_004|iplic_016|iplic_015|it_023|trip_001|asset_scope_010|finance_028|hr_019|privacy_017|hr_019|hr_019|finset_012|hr_020|logistics_013|property_026|hr_030|shipping_027|hr_019|authority_003|acceptance_004|procure_022|property_025|procurement_002,0.5100840336134453,0.28731343283582095,0.20652127517673735,0.18403361344537816,0.6181818181818182,0.589622641509434,0.1166666666666667,0.6603053435114503
5498,notice_005|logistics_014|privacy_018|procure_021|iplic_016|sla_008|acceptance_004|property_026|notice_005|it_024|logistics_013|hr_019|procure_022|procure_021|logistics_013|finset_011|logistics_013|notice_005|finset_011|notice_005|finance_028|procure_022|hr_020|finance_028|procure_021|privacy_018|property_026|logistics_013|approval_chain_009|approval_chain_009,0.45254237288135596,0.3047210300429184,0.3122260743023456,0.2127118644067797,0.6697247706422018,0.5276381909547738,0.06557377049180335,0.6419753086419753
5499,authority_003|privacy_018|finset_011|privacy_018|iplic_016|finance_028|notice_005|sla_008|procure_022|finset_011|logistics_014|reconciliation_006|sla_008|authority_003|logistics_013|logistics_013|it_023|it_023|it_024|logistics_014|procurement_002|reconciliation_006|reconciliation_006|it_024|finset_011|asset_scope_010|finset_012|hr_030|sla_008|acceptance_004,0.4578207381370826,0.2940298507462686,0.22292102546935577,0.20474516695957823,0.75,0.53125,0.05999999999999994,0.654639175257732
5500,finset_012|infosec_029|it_024|hr_019|finset_012|finset_012|trip_001|notice_005|procure_022|hr_030|sla_008|sla_008|acceptance_004|reconciliation_006|privacy_018|finset_011|shipping_027|notice_005|it_023|logistics_013|reconciliation_006|logistics_013|iplic_015|finset_012|acceptance_004|hr_019|sla_008|acceptance_004|it_023|hr_020,0.4583333333333333,0.2972560975609756,0.28713004298941774,0.22569444444444442,0.6489361702127661,0.5116279069767442,0.05555555555555558,0.6132075471698113
5501,asset_scope_010|privacy_017|logistics_013|logistics_013|logistics_013|logistics_013|sla_008|iplic_015|iplic_015|finset_012|asset_scope_010|shipping_027|procurement_002|logistics_013|finset_011|iplic_015|it_024|hr_020|iplic_016|procure_021|finset_011|finset_012|procure_021|property_026|procure_021|amendment_007|finset_012|hr_020|shipping_027|notice_005,0.4265442404006678,0.4082278481012658,0.33771298725388865,0.22954924874791316,0.652542372881356,0.4678899082568807,0.014285714285714346,0.6165413533834586
5502,hr_019|iplic_015|it_023|property_025|property_026|amendment_007|authority_003|property_026|shipping_027|trip_001|procure_021|it_024|iplic_015|logistics_014|acceptance_004|privacy_018|iplic_016|it_024|amendment_007|hr_019|logistics_014|amendment_007|finset_011|logistics_014|finset_011|hr_020|reconciliation_006|procure_022|finset_011|property_025,0.5075503355704698,0.275,0.22966403004154679,0.20050335570469802,0.7142857142857142,0.5714285714285714,0.09677419354838712,0.657258064516129
5503,procurement_002|acceptance_004|iplic_016|privacy_017|sla_008|acceptance_004|property_026|finset_012|hr_030|procurement_002|infosec_029|iplic_015|hr_019|procurement_002|approval_chain_009|iplic_015|it_023|trip_001|finance_028|amendment_007|privacy_017|acceptance_004|iplic_016|notice_005|asset_scope_010|authority_003|finance_028|asset_scope_010|logistics_014|privacy_017,0.49103942652329746,0.2812939521800281,0.18060203933859859,0.16935483870967738,0.6753246753246753,0.5986394557823129,0.12195121951219517,0.6703910614525139
5504,logistics_013|acceptance_004|finset_011|procure_021|authority_003|iplic_016|finset_011|approval_chain_009|acceptance_004|approval_chain_009|shipping_027|sla_008|property_026|finset_012|property_026|logistics_013|logistics_014|amendment_007|logistics_014|procure_021|iplic_016|finance_028|privacy_017|privacy_018|procurement_002|procure_022|iplic_015|privacy_018|iplic_016|finance_028,0.4779286926994907,0.34557823129251697,0.2447501329080276,0.20458404074702885,0.6972477064220184,0.5477386934673367,0.06779661016949157,0.6514522821576764
5505,privacy_017|authority_003|finset_011|asset_scope_010|notice_005|asset_scope_010|privacy_018|finance_028|finance_028|iplic_015|iplic_016|it_023|infosec_029|infosec_029|infosec_029|finset_012|trip_001|logistics_014|finset_011|it_024|privacy_018|finset_011|procurement_002|sla_008|hr_030|it_024|privacy_017|property_025|procurement_002|procure_022,0.466044142614601,0.3719599427753934,0.2652336486377234,0.22241086587436332,0.7314814814814815,0.54,0.06557377049180335,0.6502057613168724
5506,privacy_017|logistics_013|it_024|procure_021|shipping_027|procurement_002|finset_012|hr_020|sla_008|property_026|iplic_015|logistics_014|procure_022|privacy_017|sla_008|shipping_027|property_026|reconciliation_006|trip_001|finset_012|privacy_017|asset_scope_010|logistics_014|property_025|shipping_027|hr_030|sla_008|property_025|authority_003|asset_scope_010,0.48547008547008547,0.3244005641748942,0.24607515940849278,0.20170940170940166,0.6761904761904762,0.5608465608465608,0.10526315789473684,0.6593886462882097
5507,sla_008|property_025|procure_022|hr_019|shipping_027|it_023|notice_005|property_026|hr_030|privacy_017|notice_005|finset_011|logistics_014|iplic_016|notice_005|finset_011|logistics_014|finset_011|reconciliation_006|procure_021|amendment_007|property_025|finset_012|sla_008|property_026|logistics_014|infosec_029|procurement_002|reconciliation_006|hr_019,0.4914383561643836,0.261437908496732,0.20499429223744287,0.1763698630136986,0.6666666666666666,0.596774193548387,0.12727272727272726,0.6607929515418501
5508,it_023|procurement_002|authority_003|logistics_013|notice_005|reconciliation_006|infosec_029|privacy_017|procure_021|hr_019|property_026|authority_003|asset_scope_010|asset_scope_010|property_026|hr_019|procurement_002|hr_030|property_025|logistics_013|infosec_029|iplic_015|asset_scope_010|notice_005|it_024|sla_008|trip_001|logistics_013|acceptance_004|reconciliation_006,0.44812164579606445,0.22691705790297345,0.21360635488542462,0.18067978533094808,0.6329113924050633,0.5379310344827586,0.06666666666666676,0.6368715083798883
5509,hr_020|sla_008|shipping_027|property_026|sla_008|logistics_014|procurement_002|asset_scope_010|property_026|logistics_013|notice_005|privacy_018|procurement_002|reconciliation_006|property_026|property_025|acceptance_004|authority_003|notice_005|amendment_007|asset_scope_010|logistics_013|property_025|sla_008|approval_chain_009|logistics_014|approval_chain_009|shipping_027|trip_001|hr_019,0.4371584699453552,0.21182266009852213,0.24450857784191127,0.192167577413479,0.7297297297297297,0.5327868852459017,0.07692307692307698,0.6577181208053691
5510,amendment_007|it_023|privacy_018|authority_003|notice_005|hr_019|logistics_014|trip_001|logistics_014|sla_008|finset_011|approval_chain_009|logistics_013|approval_chain_009|acceptance_004|amendment_007|sla_008|shipping_027|it_024|procure_021|acceptance_004|sla_008|property_026|trip_001|infosec_029|procure_021|sla_008|property_026|it_024|finset_012,0.45907473309608543,0.25356576862123614,0.2797200525848212,0.21975088967971534,0.7023809523809523,0.5285714285714285,0.06666666666666676,0.631578947368421
5511,it_024|it_024|finset_012|reconciliation_006|finset_011|notice_005|property_025|privacy_018|trip_001|logistics_013|reconciliation_006|it_023|asset_scope_010|hr_019|shipping_027|amendment_007|notice_005|privacy_018|iplic_015|approval_chain_009|notice_005|logistics_013|hr_020|finset_012|property_025|procurement_002|property_025|procure_022|finance_028|finance_028,0.45258620689655177,0.28955696202531644,0.30511655968552515,0.23275862068965514,0.7474747474747475,0.5082872928176795,0.03448275862068961,0.6486486486486487
5512,shipping_027|acceptance_004|finset_011|finance_028|trip_001|infosec_029|hr_020|hr_020|amendment_007|logistics_014|reconciliation_006|asset_scope_010|finset_012|it_024|property_026|finance_028|procure_022|it_024|procure_022|it_024|iplic_016|procurement_002|finset_012|asset_scope_010|reconciliation_006|asset_scope_010|procure_021|hr_030|approval_chain_009|reconciliation_006,0.4643478260869565,0.2958397534668721,0.2302687119643641,0.2052173913043478,0.7340425531914894,0.5232558139534884,0.05660377358490565,0.6555023923444976
5513,property_025|sla_008|finset_012|iplic_016|property_026|iplic_015|infosec_029|asset_scope_010|property_026|procure_022|procurement_002|finset_012|acceptance_004|iplic_016|it_024|privacy_017|property_025|approval_chain_009|property_026|finset_011|finset_012|logistics_014|hr_019|finset_012|procure_022|hr_020|procurement_002|iplic_015|finset_012|procure_021,0.47826086956521735,0.3727891156462585,0.24824903357512051,0.2123745819397993,0.6495726495726496,0.5570776255707762,0.07692307692307687,0.6367041198501873
5514,approval_chain_009|logistics_013|procurement_002|hr_020|it_023|iplic_015|asset_scope_010|trip_001|finance_028|hr_020|amendment_007|iplic_015|procure_021|sla_008|trip_001|authority_003|privacy_017|procure_021|finset_011|it_023|logistics_013|notice_005|hr_030|procure_021|hr_020|amendment_007|reconciliation_006|hr_019|it_024|procure_021,0.4618055555555556,0.29093799682034976,0.2934195626903959,0.2152777777777778,0.6489361702127661,0.4767441860465117,0.036363636363636376,0.6255924170616114
5515,shipping_027|it_024|trip_001|trip_001|it_024|notice_005|finset_012|sla_008|finance_028|sla_008|property_025|amendment_007|logistics_013|reconciliation_006|authority_003|logistics_014|procure_022|hr_020|asset_scope_010|logistics_013|privacy_018|logistics_014|trip_001|notice_005|hr_019|sla_008|iplic_016|notice_005|hr_030|logistics_014,0.4735915492957747,0.24200278164116829,0.2481011066398391,0.20246478873239437,0.7191011235955056,0.5838926174496644,0.1111111111111111,0.6740331491712708
5516,sla_008|procure_021|hr_019|it_024|asset_scope_010|finset_011|trip_001|property_026|iplic_015|privacy_018|logistics_013|iplic_016|hr_019|reconciliation_006|privacy_018|finset_011|iplic_016|logistics_014|asset_scope_010|authority_003|logistics_013|approval_chain_009|procurement_002|approval_chain_009|it_024|finset_011|procure_021|approval_chain_009|sla_008|acceptance_004,0.45350877192982453,0.27617602427921095,0.24239633173843705,0.2087719298245614,0.6888888888888889,0.5555555555555556,0.061224489795918324,0.6432160804020102
5517,hr_030|finance_028|procure_021|procurement_002|property_025|approval_chain_009|hr_030|iplic_016|finance_028|it_024|trip_001|logistics_014|procurement_002|finset_011|approval_chain_009|property_026|authority_003|finset_012|property_026|hr_019|authority_003|privacy_017|procure_021|reconciliation_006|privacy_018|privacy_017|finance_028|iplic_015|hr_019|shipping_027,0.5067911714770797,0.28983516483516486,0.22915065033061627,0.20118845500848892,0.6972477064220184,0.5577889447236182,0.08333333333333337,0.6598360655737705
5518,it_024|iplic_015|privacy_018|privacy_017|iplic_016|hr_030|reconciliation_006|amendment_007|finset_012|acceptance_004|approval_chain_009|property_026|logistics_013|hr_030|acceptance_004|it_023|privacy_018|it_024|finset_011|acceptance_004|privacy_017|infosec_029|hr_030|procure_021|privacy_017|procurement_002|it_024|it_023|privacy_018|asset_scope_010,0.4830220713073005,0.36716417910447763,0.2558650413913571,0.2300509337860781,0.7075471698113208,0.5247524752475248,0.048387096774193505,0.6422764227642276
5519,hr_019|finset_011|privacy_018|trip_001|property_026|privacy_018|sla_008|procure_022|iplic_016|notice_005|procurement_002|asset_scope_010|trip_001|it_023|approval_chain_009|hr_030|privacy_017|procure_021|approval_chain_009|property_026|authority_003|amendment_007|hr_020|iplic_015|hr_020|hr_020|hr_020|iplic_015|authority_003|it_024,0.4600694444444444,0.293591654247392,0.26897440426086255,0.21354166666666663,0.6956521739130435,0.5057471264367817,0.05660377358490565,0.6338028169014085
5520,hr_019|approval_chain_009|finset_011|trip_001|procure_021|privacy_017|it_024|sla_008|hr_020|iplic_016|iplic_015|privacy_017|notice_005|property_026|finset_012|hr_020|procure_022|iplic_016|property_025|hr_020|privacy_017|amendment_007|property_026|infosec_029|procure_022|it_023|hr_030|finance_028|acceptance_004|it_023,0.5091514143094842,0.3536269430051814,0.2636791614745025,0.21214642262895178,0.6725663716814159,0.5605381165919282,0.09375,0.6617647058823529
5521,sla_008|finance_028|property_025|hr_020|logistics_014|privacy_018|iplic_016|finset_011|asset_scope_010|procure_021|trip_001|approval_chain_009|finset_012|hr_019|finset_011|finset_012|reconciliation_006|privacy_018|logistics_014|approval_chain_009|finset_011|authority_003|acceptance_004|privacy_018|asset_scope_010|iplic_016|acceptance_004|it_024|iplic_015|authority_003,0.46267361111111116,0.2976539589442815,0.24215493225909873,0.2152777777777778,0.731958762886598,0.5384615384615385,0.05769230769230771,0.6407766990291263
5522,iplic_015|hr_030|acceptance_004|iplic_016|hr_020|shipping_027|property_026|shipping_027|trip_001|property_025|procurement_002|acceptance_004|finset_011|sla_008|iplic_016|logistics_014|hr_020|acceptance_004|procurement_002|iplic_015|property_026|notice_005|it_023|finance_028|finance_028|infosec_029|procure_021|it_023|finance_028|finset_012,0.4728353140916808,0.40329835082458776,0.31439283693103737,0.235144312393888,0.7545454545454545,0.47979797979797983,0.015873015873015928,0.6473029045643154
5523,privacy_018|approval_chain_009|authority_003|asset_scope_010|amendment_007|it_023|finance_028|property_025|iplic_015|property_025|property_026|reconciliation_006|hr_020|authority_003|it_024|finance_028|hr_030|approval_chain_009|iplic_015|amendment_007|property_025|procure_021|privacy_017|reconciliation_006|iplic_016|hr_019|it_023|it_024|approval_chain_009|iplic_015,0.4836206896551724,0.27856025039123633,0.2616017316017315,0.21982758620689657,0.7448979591836735,0.521978021978022,0.03508771929824561,0.6591928251121075
