replicate,sampled_cases,total_rows,valid_rows,format_failures,format_success_rate,answer_accuracy,decision_accuracy,missing_information_accuracy,evidence_precision,evidence_recall,evidence_f1,unsupported_evidence_rate,decision_required_count,ab_flip_strict_score,ab_flip_strict_numerator,ab_flip_strict_denominator,ab_flip_strict_missed_update_rate,ab_flip_strict_over_update_rate,ab_flip_valid_score,ab_flip_valid_numerator,ab_flip_valid_denominator,ab_flip_valid_missed_update_rate,ab_flip_valid_over_update_rate,ab_invariant_strict_score,ab_invariant_strict_numerator,ab_invariant_strict_denominator,ab_invariant_strict_missed_update_rate,ab_invariant_strict_over_update_rate,ab_invariant_valid_score,ab_invariant_valid_numerator,ab_invariant_valid_denominator,ab_invariant_valid_missed_update_rate,ab_invariant_valid_over_update_rate,ac_nuisance_flip_strict_score,ac_nuisance_flip_strict_numerator,ac_nuisance_flip_strict_denominator,ac_nuisance_flip_strict_missed_update_rate,ac_nuisance_flip_strict_over_update_rate,ac_nuisance_flip_valid_score,ac_nuisance_flip_valid_numerator,ac_nuisance_flip_valid_denominator,ac_nuisance_flip_valid_missed_update_rate,ac_nuisance_flip_valid_over_update_rate,ac_causal_invariant_strict_score,ac_causal_invariant_strict_numerator,ac_causal_invariant_strict_denominator,ac_causal_invariant_strict_missed_update_rate,ac_causal_invariant_strict_over_update_rate,ac_causal_invariant_valid_score,ac_causal_invariant_valid_numerator,ac_causal_invariant_valid_denominator,ac_causal_invariant_valid_missed_update_rate,ac_causal_invariant_valid_over_update_rate
3615,authority_003|hr_019|hr_019|finset_011|finance_028|notice_005|infosec_029|procurement_002|sla_008|hr_020|acceptance_004|procure_021|infosec_029|property_026|iplic_016|shipping_027|logistics_013|procure_022|iplic_015|hr_020|authority_003|notice_005|property_026|iplic_015|procurement_002|asset_scope_010|procure_022|trip_001|it_024|finance_028,1158,937,221,0.809153713298791,0.2849740932642487,0.48660084626234135,0.7979274611398963,0.4072826712723086,0.4569948186528498,0.4174020615730461,0.3111974668969487,709,0.17525773195876287,17.0,97.0,0.8247422680412371,0.0,1.0,17.0,17.0,0.0,0.0,0.40437158469945356,74.0,183.0,0.0,0.5956284153005464,0.9866666666666667,74.0,75.0,0.0,0.013333333333333334,0.5454545454545454,30.0,55.0,0.45454545454545453,0.0,1.0,30.0,30.0,0.0,0.0,0.27555555555555555,62.0,225.0,0.0,0.7244444444444444,0.9841269841269841,62.0,63.0,0.0,0.015873015873015872
3616,property_025|hr_019|property_026|property_025|it_023|trip_001|property_026|authority_003|property_026|it_024|procure_021|finset_011|approval_chain_009|logistics_013|shipping_027|logistics_014|notice_005|it_024|amendment_007|iplic_016|trip_001|amendment_007|hr_020|hr_019|iplic_015|authority_003|acceptance_004|finset_011|it_023|hr_020,1174,917,257,0.7810902896081772,0.29131175468483816,0.5136298421807748,0.7751277683134583,0.42898921067575235,0.48245315161839863,0.43791271193315495,0.2592561044860875,697,0.16037735849056603,17.0,106.0,0.839622641509434,0.0,0.8947368421052632,17.0,19.0,0.10526315789473684,0.0,0.4308510638297872,81.0,188.0,0.0,0.5691489361702128,0.9529411764705882,81.0,85.0,0.0,0.047058823529411764,0.576271186440678,34.0,59.0,0.423728813559322,0.0,1.0,34.0,34.0,0.0,0.0,0.2857142857142857,66.0,231.0,0.0,0.7142857142857143,0.9428571428571428,66.0,70.0,0.0,0.05714285714285714
3617,trip_001|hr_020|procurement_002|infosec_029|it_024|approval_chain_009|notice_005|privacy_017|approval_chain_009|procure_021|iplic_016|procure_021|it_024|finset_011|hr_020|procure_022|authority_003|shipping_027|privacy_018|approval_chain_009|hr_019|authority_003|approval_chain_009|asset_scope_010|hr_019|acceptance_004|it_023|privacy_018|logistics_014|property_025,1150,918,232,0.7982608695652174,0.24956521739130436,0.5021459227467812,0.7852173913043479,0.3995217391304348,0.4479565217391303,0.4078178053830228,0.29786956521739133,699,0.14893617021276595,14.0,94.0,0.851063829787234,0.0,0.9333333333333333,14.0,15.0,0.06666666666666667,0.0,0.36046511627906974,62.0,172.0,0.0,0.6395348837209303,0.9538461538461539,62.0,65.0,0.0,0.046153846153846156,0.5098039215686274,26.0,51.0,0.49019607843137253,0.0,1.0,26.0,26.0,0.0,0.0,0.24644549763033174,52.0,211.0,0.0,0.7535545023696683,0.9454545454545454,52.0,55.0,0.0,0.05454545454545454
3618,approval_chain_009|shipping_027|finset_012|iplic_016|procure_021|iplic_015|reconciliation_006|hr_020|privacy_017|authority_003|reconciliation_006|notice_005|acceptance_004|it_024|amendment_007|finset_011|logistics_013|property_026|finset_012|shipping_027|notice_005|hr_020|finance_028|it_023|asset_scope_010|shipping_027|procurement_002|finset_012|procurement_002|hr_019,1146,924,222,0.806282722513089,0.3254799301919721,0.49228395061728397,0.794066317626527,0.4653577661431064,0.5176265270506107,0.4748774204271586,0.2527923211169285,648,0.20430107526881722,19.0,93.0,0.7956989247311828,0.0,0.95,19.0,20.0,0.05,0.0,0.45664739884393063,79.0,173.0,0.0,0.5433526011560693,0.9875,79.0,80.0,0.0,0.0125,0.5925925925925926,32.0,54.0,0.4074074074074074,0.0,1.0,32.0,32.0,0.0,0.0,0.3160377358490566,67.0,212.0,0.0,0.6839622641509434,0.9852941176470589,67.0,68.0,0.0,0.014705882352941176
3619,authority_003|hr_020|it_024|amendment_007|iplic_016|procure_021|sla_008|hr_020|procure_021|procure_021|notice_005|authority_003|authority_003|reconciliation_006|authority_003|hr_030|procure_022|it_023|property_026|reconciliation_006|property_025|asset_scope_010|iplic_016|procurement_002|sla_008|hr_020|amendment_007|property_026|acceptance_004|hr_019,1118,930,188,0.8318425760286225,0.26744186046511625,0.49556213017751477,0.8202146690518783,0.4545766249254621,0.4990608228980322,0.4578186671209927,0.2779815146094216,676,0.18181818181818182,14.0,77.0,0.8181818181818182,0.0,0.9333333333333333,14.0,15.0,0.06666666666666667,0.0,0.3945578231292517,58.0,147.0,0.0,0.6054421768707483,0.9666666666666667,58.0,60.0,0.0,0.03333333333333333,0.5454545454545454,24.0,44.0,0.45454545454545453,0.0,1.0,24.0,24.0,0.0,0.0,0.2722222222222222,49.0,180.0,0.0,0.7277777777777777,0.9607843137254902,49.0,51.0,0.0,0.0392156862745098
3620,shipping_027|logistics_013|sla_008|procure_022|notice_005|infosec_029|reconciliation_006|finance_028|hr_019|asset_scope_010|hr_019|finset_012|privacy_018|hr_019|property_026|reconciliation_006|sla_008|procure_022|procure_022|procure_022|infosec_029|iplic_016|hr_020|iplic_016|trip_001|iplic_015|finset_011|privacy_017|it_024|approval_chain_009,1182,965,217,0.8164128595600677,0.23604060913705585,0.4774436090225564,0.8121827411167513,0.31339537507050197,0.3546108291032149,0.3214433432707545,0.39472645234066556,798,0.13592233009708737,14.0,103.0,0.8640776699029126,0.0,1.0,14.0,14.0,0.0,0.0,0.28780487804878047,59.0,205.0,0.0,0.7121951219512195,0.9833333333333333,59.0,60.0,0.0,0.016666666666666666,0.42857142857142855,24.0,56.0,0.5714285714285714,0.0,1.0,24.0,24.0,0.0,0.0,0.1984126984126984,50.0,252.0,0.0,0.8015873015873016,0.9803921568627451,50.0,51.0,0.0,0.0196078431372549
3621,reconciliation_006|logistics_013|amendment_007|reconciliation_006|approval_chain_009|authority_003|procurement_002|trip_001|amendment_007|iplic_015|finset_011|finset_012|infosec_029|trip_001|it_024|infosec_029|privacy_018|notice_005|privacy_017|procure_022|it_024|privacy_017|hr_019|privacy_017|it_023|hr_030|sla_008|iplic_015|it_023|infosec_029,1152,915,237,0.7942708333333334,0.2708333333333333,0.49714285714285716,0.7795138888888888,0.41401909722222224,0.46394675925925927,0.42133280974426807,0.29952256944444444,700,0.1978021978021978,18.0,91.0,0.8021978021978022,0.0,0.9,18.0,20.0,0.1,0.0,0.38857142857142857,68.0,175.0,0.0,0.6114285714285714,0.9714285714285714,68.0,70.0,0.0,0.02857142857142857,0.5384615384615384,28.0,52.0,0.46153846153846156,0.0,1.0,28.0,28.0,0.0,0.0,0.2803738317757009,60.0,214.0,0.0,0.719626168224299,0.967741935483871,60.0,62.0,0.0,0.03225806451612903
3622,iplic_016|hr_019|iplic_015|procure_021|iplic_016|it_024|iplic_015|iplic_015|trip_001|it_023|property_026|hr_019|notice_005|procure_022|approval_chain_009|finset_012|hr_020|procure_022|logistics_013|asset_scope_010|iplic_015|trip_001|notice_005|property_025|property_026|procurement_002|hr_019|trip_001|acceptance_004|finset_011,1174,933,241,0.7947189097103918,0.262350936967632,0.4959893048128342,0.7836456558773425,0.35381885292447474,0.40644520159000563,0.3662245477407318,0.35827654741624076,748,0.18811881188118812,19.0,101.0,0.8118811881188119,0.0,0.95,19.0,20.0,0.05,0.0,0.35233160621761656,68.0,193.0,0.0,0.6476683937823834,0.9714285714285714,68.0,70.0,0.0,0.02857142857142857,0.5,28.0,56.0,0.5,0.0,1.0,28.0,28.0,0.0,0.0,0.25210084033613445,60.0,238.0,0.0,0.7478991596638656,0.967741935483871,60.0,62.0,0.0,0.03225806451612903
3623,finance_028|hr_020|property_025|authority_003|finance_028|asset_scope_010|iplic_016|procure_022|hr_019|procurement_002|infosec_029|finset_011|procure_022|authority_003|shipping_027|procure_021|hr_020|procurement_002|hr_020|procure_022|privacy_018|authority_003|asset_scope_010|hr_020|iplic_015|asset_scope_010|acceptance_004|acceptance_004|hr_020|notice_005,1146,939,207,0.819371727748691,0.28883071553228623,0.4755043227665706,0.8097731239092496,0.42741419429901106,0.477108784176847,0.4352405883819497,0.28811809191390336,694,0.16483516483516483,15.0,91.0,0.8351648351648352,0.0,1.0,15.0,15.0,0.0,0.0,0.3942857142857143,69.0,175.0,0.0,0.6057142857142858,0.9857142857142858,69.0,70.0,0.0,0.014285714285714285,0.5384615384615384,28.0,52.0,0.46153846153846156,0.0,1.0,28.0,28.0,0.0,0.0,0.2616822429906542,56.0,214.0,0.0,0.7383177570093458,0.9824561403508771,56.0,57.0,0.0,0.017543859649122806
3624,logistics_013|finset_011|hr_030|privacy_017|amendment_007|reconciliation_006|amendment_007|hr_030|reconciliation_006|logistics_013|asset_scope_010|property_025|privacy_017|logistics_014|finset_011|iplic_016|infosec_029|approval_chain_009|property_025|hr_020|iplic_015|notice_005|amendment_007|hr_030|privacy_017|procure_021|approval_chain_009|logistics_014|trip_001|finset_012,1162,929,233,0.7994836488812392,0.2736660929432014,0.48717948717948717,0.7874354561101549,0.4130378657487091,0.45174985656913375,0.41547414146381456,0.2788726333907056,702,0.18,18.0,100.0,0.82,0.0,1.0,18.0,18.0,0.0,0.0,0.37777777777777777,68.0,180.0,0.0,0.6222222222222222,0.9714285714285714,68.0,70.0,0.0,0.02857142857142857,0.5185185185185185,28.0,54.0,0.48148148148148145,0.0,1.0,28.0,28.0,0.0,0.0,0.26605504587155965,58.0,218.0,0.0,0.7339449541284404,0.9666666666666667,58.0,60.0,0.0,0.03333333333333333
3625,it_024|iplic_016|infosec_029|finset_011|privacy_017|it_023|notice_005|property_025|amendment_007|amendment_007|hr_030|it_023|logistics_014|finset_011|property_025|hr_019|approval_chain_009|acceptance_004|logistics_014|amendment_007|it_024|infosec_029|amendment_007|sla_008|notice_005|hr_030|amendment_007|procure_021|trip_001|finset_011,1152,913,239,0.7925347222222222,0.2664930555555556,0.4941860465116279,0.7855902777777778,0.4418836805555555,0.47327835648148153,0.4390287422839507,0.26471354166666666,688,0.15463917525773196,15.0,97.0,0.845360824742268,0.0,0.8823529411764706,15.0,17.0,0.11764705882352941,0.0,0.3905325443786982,66.0,169.0,0.0,0.6094674556213018,0.9428571428571428,66.0,70.0,0.0,0.05714285714285714,0.5384615384615384,28.0,52.0,0.46153846153846156,0.0,1.0,28.0,28.0,0.0,0.0,0.2669902912621359,55.0,206.0,0.0,0.7330097087378641,0.9322033898305084,55.0,59.0,0.0,0.06779661016949153
3626,hr_030|hr_019|sla_008|infosec_029|asset_scope_010|finset_011|trip_001|iplic_016|hr_019|amendment_007|authority_003|procurement_002|procure_022|privacy_017|sla_008|hr_020|finance_028|procurement_002|authority_003|procure_022|reconciliation_006|amendment_007|procure_021|procure_021|logistics_014|hr_030|notice_005|hr_030|acceptance_004|finset_011,1128,946,182,0.8386524822695035,0.23315602836879432,0.4890710382513661,0.8218085106382979,0.3944887706855792,0.42486702127659576,0.39508682314533383,0.33866725768321515,732,0.14457831325301204,12.0,83.0,0.8554216867469879,0.0,1.0,12.0,12.0,0.0,0.0,0.3225806451612903,50.0,155.0,0.0,0.6774193548387096,1.0,50.0,50.0,0.0,0.0,0.45454545454545453,20.0,44.0,0.5454545454545454,0.0,1.0,20.0,20.0,0.0,0.0,0.22105263157894736,42.0,190.0,0.0,0.7789473684210526,1.0,42.0,42.0,0.0,0.0
3627,property_026|asset_scope_010|authority_003|property_026|property_025|procure_022|reconciliation_006|asset_scope_010|infosec_029|hr_030|trip_001|notice_005|infosec_029|notice_005|privacy_017|shipping_027|trip_001|procurement_002|infosec_029|notice_005|property_025|finance_028|trip_001|hr_019|approval_chain_009|privacy_017|procure_022|it_023|asset_scope_010|iplic_016,1134,923,211,0.8139329805996472,0.25044091710758376,0.5035360678925035,0.7998236331569665,0.38636096413874194,0.4369635508524397,0.3951100193163685,0.33497942386831275,707,0.1625,13.0,80.0,0.8375,0.0,0.9285714285714286,13.0,14.0,0.07142857142857142,0.0,0.33544303797468356,53.0,158.0,0.0,0.6645569620253164,0.9636363636363636,53.0,55.0,0.0,0.03636363636363636,0.4888888888888889,22.0,45.0,0.5111111111111111,0.0,1.0,22.0,22.0,0.0,0.0,0.22797927461139897,44.0,193.0,0.0,0.772020725388601,0.9565217391304348,44.0,46.0,0.0,0.043478260869565216
3628,iplic_015|hr_030|hr_030|trip_001|property_026|finset_011|iplic_015|property_026|amendment_007|asset_scope_010|logistics_014|approval_chain_009|asset_scope_010|privacy_018|it_024|property_025|acceptance_004|finset_011|authority_003|logistics_014|amendment_007|procure_021|finset_012|authority_003|procure_022|infosec_029|finset_011|logistics_014|finset_011|iplic_015,1172,925,247,0.7892491467576792,0.3097269624573379,0.5140740740740741,0.7849829351535836,0.4679465301478954,0.5147610921501706,0.47317162359824483,0.24963026166097843,675,0.2,22.0,110.0,0.8,0.0,1.0,22.0,22.0,0.0,0.0,0.45108695652173914,83.0,184.0,0.0,0.5489130434782609,0.9764705882352941,83.0,85.0,0.0,0.023529411764705882,0.576271186440678,34.0,59.0,0.423728813559322,0.0,1.0,34.0,34.0,0.0,0.0,0.32286995515695066,72.0,223.0,0.0,0.6771300448430493,0.972972972972973,72.0,74.0,0.0,0.02702702702702703
3629,approval_chain_009|sla_008|hr_020|hr_019|reconciliation_006|procure_022|procure_022|privacy_017|asset_scope_010|it_024|notice_005|authority_003|reconciliation_006|approval_chain_009|privacy_018|iplic_016|hr_030|approval_chain_009|hr_020|reconciliation_006|shipping_027|logistics_014|asset_scope_010|shipping_027|approval_chain_009|asset_scope_010|shipping_027|shipping_027|hr_020|sla_008,1120,923,197,0.8241071428571428,0.26875,0.5197568389057751,0.8214285714285714,0.4045833333333333,0.44395833333333334,0.4078748582766439,0.3052380952380953,658,0.11538461538461539,9.0,78.0,0.8846153846153846,0.0,1.0,9.0,9.0,0.0,0.0,0.3356164383561644,49.0,146.0,0.0,0.6643835616438356,0.98,49.0,50.0,0.0,0.02,0.47619047619047616,20.0,42.0,0.5238095238095238,0.0,1.0,20.0,20.0,0.0,0.0,0.21910112359550563,39.0,178.0,0.0,0.7808988764044944,0.975,39.0,40.0,0.0,0.025
3630,iplic_016|logistics_014|it_024|finance_028|iplic_015|asset_scope_010|asset_scope_010|it_024|finset_012|it_024|acceptance_004|finance_028|asset_scope_010|infosec_029|finset_011|logistics_014|reconciliation_006|property_025|sla_008|hr_019|infosec_029|amendment_007|shipping_027|finset_011|infosec_029|hr_030|privacy_018|notice_005|privacy_017|iplic_015,1180,927,253,0.785593220338983,0.31271186440677967,0.47144948755490484,0.7830508474576271,0.43514124293785306,0.48228813559322037,0.44164379876244275,0.26655367231638416,683,0.16071428571428573,18.0,112.0,0.8392857142857143,0.0,1.0,18.0,18.0,0.0,0.0,0.413265306122449,81.0,196.0,0.0,0.5867346938775511,0.9529411764705882,81.0,85.0,0.0,0.047058823529411764,0.5573770491803278,34.0,61.0,0.4426229508196721,0.0,1.0,34.0,34.0,0.0,0.0,0.28451882845188287,68.0,239.0,0.0,0.7154811715481172,0.9444444444444444,68.0,72.0,0.0,0.05555555555555555
3631,trip_001|it_023|finset_012|approval_chain_009|finset_011|procure_021|asset_scope_010|authority_003|asset_scope_010|finset_011|property_026|shipping_027|property_026|property_025|approval_chain_009|procurement_002|sla_008|shipping_027|finance_028|hr_020|finset_011|hr_019|procure_022|procure_021|iplic_015|iplic_015|procure_022|iplic_015|authority_003|reconciliation_006,1160,919,241,0.7922413793103448,0.3267241379310345,0.5054602184087363,0.781896551724138,0.46045977011494255,0.515617816091954,0.47012862616310896,0.25160919540229887,641,0.22448979591836735,22.0,98.0,0.7755102040816326,0.0,0.9565217391304348,22.0,23.0,0.043478260869565216,0.0,0.46153846153846156,84.0,182.0,0.0,0.5384615384615384,0.9882352941176471,84.0,85.0,0.0,0.011764705882352941,0.5964912280701754,34.0,57.0,0.40350877192982454,0.0,1.0,34.0,34.0,0.0,0.0,0.32286995515695066,72.0,223.0,0.0,0.6771300448430493,0.9863013698630136,72.0,73.0,0.0,0.0136986301369863
3632,privacy_017|asset_scope_010|finset_011|trip_001|procure_022|property_026|iplic_015|finance_028|approval_chain_009|hr_030|finset_012|notice_005|hr_019|shipping_027|hr_019|acceptance_004|property_025|iplic_015|acceptance_004|approval_chain_009|reconciliation_006|hr_020|iplic_016|procurement_002|asset_scope_010|procure_022|authority_003|acceptance_004|hr_030|procure_022,1140,935,205,0.8201754385964912,0.24385964912280703,0.5048678720445062,0.8122807017543859,0.3873830409356725,0.43328947368421045,0.3955116959064328,0.34156432748538007,719,0.15294117647058825,13.0,85.0,0.8470588235294118,0.0,1.0,13.0,13.0,0.0,0.0,0.32335329341317365,54.0,167.0,0.0,0.6766467065868264,0.9818181818181818,54.0,55.0,0.0,0.01818181818181818,0.46808510638297873,22.0,47.0,0.5319148936170213,0.0,1.0,22.0,22.0,0.0,0.0,0.21951219512195122,45.0,205.0,0.0,0.7804878048780488,0.9782608695652174,45.0,46.0,0.0,0.021739130434782608
3633,logistics_014|hr_019|privacy_017|logistics_014|hr_020|hr_019|trip_001|it_023|infosec_029|finset_012|privacy_017|finset_011|iplic_016|trip_001|amendment_007|acceptance_004|it_024|hr_020|logistics_013|asset_scope_010|trip_001|finset_011|shipping_027|procure_021|finset_011|infosec_029|finset_012|finset_011|procure_022|finset_012,1206,948,258,0.7860696517412935,0.2669983416252073,0.46547314578005117,0.7736318407960199,0.3559839690436705,0.4027777777777778,0.3659519861012398,0.3156578220011056,782,0.175,21.0,120.0,0.825,0.0,0.9545454545454546,21.0,22.0,0.045454545454545456,0.0,0.36574074074074076,79.0,216.0,0.0,0.6342592592592593,0.9875,79.0,80.0,0.0,0.0125,0.5,32.0,64.0,0.5,0.0,1.0,32.0,32.0,0.0,0.0,0.26136363636363635,69.0,264.0,0.0,0.7386363636363636,0.9857142857142858,69.0,70.0,0.0,0.014285714285714285
3634,iplic_016|trip_001|privacy_017|hr_019|approval_chain_009|shipping_027|it_023|infosec_029|asset_scope_010|logistics_013|acceptance_004|procure_021|acceptance_004|it_023|procure_021|infosec_029|iplic_015|infosec_029|logistics_014|authority_003|hr_030|hr_030|hr_019|logistics_013|procurement_002|finset_012|logistics_013|iplic_016|logistics_014|procurement_002,1178,946,232,0.8030560271646859,0.25551782682512736,0.458950201884253,0.7869269949066214,0.3891058290888513,0.43187606112054333,0.3972592772253215,0.3137804187889077,743,0.1981981981981982,22.0,111.0,0.8018018018018018,0.0,0.9166666666666666,22.0,24.0,0.08333333333333333,0.0,0.38071065989847713,75.0,197.0,0.0,0.6192893401015228,1.0,75.0,75.0,0.0,0.0,0.5084745762711864,30.0,59.0,0.4915254237288136,0.0,1.0,30.0,30.0,0.0,0.0,0.27800829875518673,67.0,241.0,0.0,0.7219917012448133,1.0,67.0,67.0,0.0,0.0
3635,trip_001|trip_001|shipping_027|property_026|iplic_015|approval_chain_009|authority_003|finset_011|sla_008|procure_021|hr_030|property_025|logistics_013|it_024|privacy_017|acceptance_004|trip_001|hr_030|acceptance_004|it_024|property_026|finset_011|amendment_007|procure_022|procurement_002|privacy_017|amendment_007|it_024|shipping_027|authority_003,1144,888,256,0.7762237762237763,0.28234265734265734,0.4841628959276018,0.7596153846153846,0.4547931235431235,0.5009324009324009,0.46150030525030533,0.22877331002331006,663,0.16091954022988506,14.0,87.0,0.8390804597701149,0.0,1.0,14.0,14.0,0.0,0.0,0.4303030303030303,71.0,165.0,0.0,0.5696969696969697,0.9466666666666667,71.0,75.0,0.0,0.05333333333333334,0.5882352941176471,30.0,51.0,0.4117647058823529,0.0,1.0,30.0,30.0,0.0,0.0,0.2885572139303483,58.0,201.0,0.0,0.7114427860696517,0.9354838709677419,58.0,62.0,0.0,0.06451612903225806
3636,notice_005|hr_019|procure_021|procure_021|logistics_013|hr_030|iplic_015|property_026|finset_012|iplic_015|iplic_016|iplic_015|it_023|finset_011|asset_scope_010|trip_001|trip_001|finset_011|property_025|privacy_017|procurement_002|iplic_015|procurement_002|finance_028|procure_022|logistics_013|iplic_015|finset_012|finset_011|logistics_014,1200,934,266,0.7783333333333333,0.3175,0.45874125874125876,0.7608333333333334,0.4023333333333333,0.4573888888888889,0.41557539682539696,0.29100000000000004,715,0.226890756302521,27.0,119.0,0.773109243697479,0.0,0.9642857142857143,27.0,28.0,0.03571428571428571,0.0,0.43317972350230416,94.0,217.0,0.0,0.5668202764976958,0.9894736842105263,94.0,95.0,0.0,0.010526315789473684,0.5671641791044776,38.0,67.0,0.43283582089552236,0.0,1.0,38.0,38.0,0.0,0.0,0.3132075471698113,83.0,265.0,0.0,0.6867924528301886,0.9880952380952381,83.0,84.0,0.0,0.011904761904761904
3637,notice_005|it_023|hr_030|hr_020|it_024|acceptance_004|asset_scope_010|procure_021|approval_chain_009|finance_028|approval_chain_009|hr_020|finset_011|shipping_027|procure_022|infosec_029|privacy_017|reconciliation_006|property_026|procurement_002|finset_011|sla_008|privacy_017|finset_012|notice_005|hr_019|finance_028|sla_008|it_023|finance_028,1158,913,245,0.7884283246977547,0.3013816925734024,0.4724770642201835,0.7772020725388601,0.42179044329303395,0.4720063327576281,0.43091605669325866,0.2543753598157743,654,0.15463917525773196,15.0,97.0,0.845360824742268,0.0,0.8823529411764706,15.0,17.0,0.11764705882352941,0.0,0.43169398907103823,79.0,183.0,0.0,0.5683060109289617,0.9875,79.0,80.0,0.0,0.0125,0.5714285714285714,32.0,56.0,0.42857142857142855,0.0,1.0,32.0,32.0,0.0,0.0,0.28125,63.0,224.0,0.0,0.71875,0.984375,63.0,64.0,0.0,0.015625
3638,logistics_013|reconciliation_006|procurement_002|property_025|authority_003|trip_001|property_026|logistics_014|sla_008|logistics_013|asset_scope_010|property_025|infosec_029|sla_008|iplic_016|infosec_029|procurement_002|privacy_017|property_025|property_026|iplic_015|acceptance_004|hr_020|amendment_007|finance_028|logistics_014|procure_021|it_023|hr_020|hr_020,1158,906,252,0.7823834196891192,0.30310880829015546,0.46577380952380953,0.768566493955095,0.4288860103626943,0.4808146229130685,0.4362002083504674,0.24296200345423144,672,0.18627450980392157,19.0,102.0,0.8137254901960784,0.0,0.95,19.0,20.0,0.05,0.0,0.43258426966292135,77.0,178.0,0.0,0.5674157303370787,0.9625,77.0,80.0,0.0,0.0375,0.5714285714285714,32.0,56.0,0.42857142857142855,0.0,1.0,32.0,32.0,0.0,0.0,0.2962962962962963,64.0,216.0,0.0,0.7037037037037037,0.9552238805970149,64.0,67.0,0.0,0.04477611940298507
3639,it_023|it_023|trip_001|acceptance_004|iplic_015|hr_019|logistics_014|approval_chain_009|finset_011|finset_012|hr_030|it_024|logistics_013|trip_001|finance_028|privacy_017|shipping_027|notice_005|property_026|authority_003|hr_019|shipping_027|procurement_002|hr_020|trip_001|authority_003|finset_012|sla_008|hr_030|property_025,1164,904,260,0.7766323024054983,0.2766323024054983,0.507183908045977,0.7654639175257731,0.4086769759450172,0.4641036655211913,0.4212233404243714,0.2725945017182131,696,0.16831683168316833,17.0,101.0,0.8316831683168316,0.0,0.8947368421052632,17.0,19.0,0.10526315789473684,0.0,0.43575418994413406,78.0,179.0,0.0,0.5642458100558659,0.975,78.0,80.0,0.0,0.025,0.5714285714285714,32.0,56.0,0.42857142857142855,0.0,1.0,32.0,32.0,0.0,0.0,0.2909090909090909,64.0,220.0,0.0,0.7090909090909091,0.9696969696969697,64.0,66.0,0.0,0.030303030303030304
3640,amendment_007|iplic_015|logistics_014|logistics_013|hr_020|finset_011|property_025|notice_005|finset_012|notice_005|property_026|finset_012|procure_021|reconciliation_006|reconciliation_006|trip_001|property_026|privacy_017|iplic_015|acceptance_004|iplic_015|procure_022|authority_003|shipping_027|iplic_016|finset_011|logistics_014|procure_022|authority_003|finset_012,1172,952,220,0.8122866894197952,0.27474402730375425,0.5033467202141901,0.8054607508532423,0.39699943117178615,0.45217576791808867,0.4093328457662929,0.32399032992036403,747,0.20952380952380953,22.0,105.0,0.7904761904761904,0.0,1.0,22.0,22.0,0.0,0.0,0.3915343915343915,74.0,189.0,0.0,0.6084656084656085,0.9866666666666667,74.0,75.0,0.0,0.013333333333333334,0.5263157894736842,30.0,57.0,0.47368421052631576,0.0,1.0,30.0,30.0,0.0,0.0,0.28820960698689957,66.0,229.0,0.0,0.7117903930131004,0.9850746268656716,66.0,67.0,0.0,0.014925373134328358
3641,privacy_017|asset_scope_010|privacy_017|authority_003|notice_005|hr_020|it_024|trip_001|procure_022|procurement_002|logistics_013|procure_021|procure_021|it_024|hr_019|infosec_029|property_026|hr_019|property_026|infosec_029|iplic_016|procure_022|procure_021|procure_022|property_026|acceptance_004|shipping_027|finset_011|procure_021|asset_scope_010,1190,977,213,0.8210084033613445,0.2630252100840336,0.45265888456549935,0.8008403361344538,0.3711344537815126,0.4121708683473389,0.37950780312124843,0.32802521008403357,771,0.1743119266055046,19.0,109.0,0.8256880733944955,0.0,1.0,19.0,19.0,0.0,0.0,0.3427230046948357,73.0,213.0,0.0,0.6572769953051644,0.9733333333333334,73.0,75.0,0.0,0.02666666666666667,0.4918032786885246,30.0,61.0,0.5081967213114754,0.0,1.0,30.0,30.0,0.0,0.0,0.24521072796934865,64.0,261.0,0.0,0.7547892720306514,0.9696969696969697,64.0,66.0,0.0,0.030303030303030304
3642,privacy_018|privacy_018|reconciliation_006|trip_001|logistics_014|iplic_016|logistics_013|sla_008|reconciliation_006|iplic_015|infosec_029|notice_005|finance_028|it_024|privacy_017|reconciliation_006|privacy_017|sla_008|hr_020|trip_001|logistics_013|asset_scope_010|reconciliation_006|privacy_018|finance_028|privacy_017|privacy_018|iplic_016|hr_020|hr_030,1164,911,253,0.7826460481099656,0.27920962199312716,0.4652777777777778,0.7714776632302406,0.3562142038946163,0.4107961053837343,0.3687107947417226,0.30186139747995416,720,0.13402061855670103,13.0,97.0,0.865979381443299,0.0,1.0,13.0,13.0,0.0,0.0,0.3770491803278688,69.0,183.0,0.0,0.6229508196721312,0.9857142857142858,69.0,70.0,0.0,0.014285714285714285,0.5185185185185185,28.0,54.0,0.48148148148148145,0.0,1.0,28.0,28.0,0.0,0.0,0.24774774774774774,55.0,222.0,0.0,0.7522522522522522,0.9821428571428571,55.0,56.0,0.0,0.017857142857142856
